fecha,nivel,sil,snd,aisp
2021-07-20 01:00:00,0.084,0.0,0.0,0.0
2021-07-20 01:10:00,0.0824,0.0,0.0,0.0
2021-07-20 01:20:00,0.0813,0.0,0.0,0.0
2021-07-20 01:30:00,0.0818,0.0,0.0,0.0
2021-07-20 01:40:00,0.0826,0.0,0.0,0.0
2021-07-20 01:50:00,0.0801,0.0,0.0,0.0
2021-07-20 02:00:00,0.079,0.0,0.0,0.0
2021-07-20 02:10:00,0.0767,0.0,0.0,0.0
2021-07-20 02:20:00,0.0777,0.0,0.0,0.0
2021-07-20 02:30:00,0.0798,0.0,0.0,0.0
2021-07-20 02:40:00,0.0766,0.0,0.0,0.0
2021-07-20 02:50:00,0.0782,0.0,0.0,0.0
2021-07-20 03:00:00,0.078,0.0,0.0,0.0
2021-07-20 03:10:00,0.0785,0.0,0.0,0.0
2021-07-20 03:20:00,0.0778,0.0,0.0,0.0
2021-07-20 03:30:00,0.0763,0.0,0.0,0.0
2021-07-20 03:40:00,0.0758,0.0,0.0,0.0
2021-07-20 03:50:00,0.0764,0.0,0.0,0.0
2021-07-20 04:00:00,0.0731,0.0,0.0,0.0
2021-07-20 04:10:00,0.0734,0.0,0.0,0.0
2021-07-20 04:20:00,0.0742,0.0,0.0,0.0
2021-07-20 04:30:00,0.0755,0.0,0.0,0.0
2021-07-20 04:40:00,0.0751,0.0,0.0,0.0
2021-07-20 04:50:00,0.0745,0.0,0.0,0.0
2021-07-20 05:00:00,0.0736,0.0,0.0,0.0
2021-07-20 05:10:00,0.0736,0.0,0.0,0.0
2021-07-20 05:20:00,0.0737,0.0,0.0,0.0
2021-07-20 05:30:00,0.0727,0.0,0.0,0.0
2021-07-20 05:40:00,0.0727,0.0,0.0,0.0
2021-07-20 05:50:00,0.0749,0.0,0.0,0.0
2021-07-20 06:00:00,0.0711,0.0,0.0,0.0
2021-07-20 06:10:00,0.0719,0.0,0.0,0.0
2021-07-20 06:20:00,0.071,0.0,0.0,0.0
2021-07-20 06:30:00,0.0718,0.0,0.0,0.0
2021-07-20 06:40:00,0.0713,0.0,0.0,0.0
2021-07-20 06:50:00,0.0707,0.0,0.0,0.0
2021-07-20 07:00:00,0.0711,0.0,0.0,0.0
2021-07-20 07:10:00,0.0721,0.0,0.0,0.0
2021-07-20 07:20:00,0.0739,0.0,0.0,0.0
2021-07-20 07:30:00,0.0719,0.0,0.0,0.0
2021-07-20 07:40:00,0.0726,0.0,0.0,0.0
2021-07-20 07:50:00,0.0709,0.0,0.0,0.0
2021-07-20 08:00:00,0.0711,0.0,0.0,0.0
2021-07-20 08:10:00,0.0691,0.0,0.0,0.0
2021-07-20 08:20:00,0.0694,0.0,0.0,0.0
2021-07-20 08:30:00,0.0681,0.0,0.0,0.0
2021-07-20 08:40:00,0.0654,0.0,0.0,0.0
2021-07-20 08:50:00,0.0661,0.0,0.0,0.0
2021-07-20 09:00:00,0.0682,0.0,0.0,0.0
2021-07-20 09:10:00,0.0685,0.0,0.0,0.0
2021-07-20 09:20:00,0.0673,0.0,0.0,0.0
2021-07-20 09:30:00,0.0701,0.0,0.0,0.0
2021-07-20 09:40:00,0.0705,0.0,0.0,0.0
2021-07-20 09:50:00,0.0713,0.0,0.0,0.0
2021-07-20 10:00:00,0.0725,0.0,0.0,0.0
2021-07-20 10:10:00,0.0741,0.0,0.0,0.0
2021-07-20 10:20:00,0.0796,0.0,0.0,0.0
2021-07-20 10:30:00,0.083,0.0,0.0,0.0
2021-07-20 10:40:00,0.0855,0.0,0.0,0.0
2021-07-20 10:50:00,0.0898,0.0,0.0,0.0
2021-07-20 11:00:00,0.0926,0.0,0.0,0.0
2021-07-20 11:10:00,0.0912,0.0,0.0,0.0
2021-07-20 11:20:00,0.0921,0.0,0.0,0.0
2021-07-20 11:30:00,0.0917,0.0,0.0,0.0
2021-07-20 11:40:00,0.0956,0.0,0.0,0.0
2021-07-20 11:50:00,0.096,0.0,0.0,0.0
2021-07-20 12:00:00,0.1,0.0,0.0,0.0
2021-07-20 12:10:00,0.095,0.0,0.0,0.0
2021-07-20 12:20:00,0.09,0.0,0.0,0.0
2021-07-20 12:30:00,0.1,0.0,0.0,0.0
2021-07-20 12:40:00,0.101,0.0,0.0,0.0
2021-07-20 12:50:00,0.1004,0.0,0.0,0.0
2021-07-20 13:00:00,0.1002,0.0,0.0,0.0
2021-07-20 13:10:00,0.1047,0.0,0.0,0.0
2021-07-20 13:20:00,0.1054,0.0,0.0,0.0
2021-07-20 13:30:00,0.1071,0.0,0.0,0.0
2021-07-20 13:40:00,0.1043,0.0,0.0,0.0
2021-07-20 13:50:00,0.1041,0.0,0.0,0.0
2021-07-20 14:00:00,0.1047,0.0,0.0,0.0
2021-07-20 14:10:00,0.1094,0.0,0.0,0.0
2021-07-20 14:20:00,0.1092,0.0,0.0,0.1
2021-07-20 14:30:00,0.1078,0.0,0.0,0.1
2021-07-20 14:40:00,0.1053,0.0,0.0,0.0
2021-07-20 14:50:00,0.1023,0.0,0.0,0.0
2021-07-20 15:00:00,0.1016,0.0,0.0,0.0
2021-07-20 15:10:00,0.1008,0.0,0.0,0.0
2021-07-20 15:20:00,0.1031,0.0,0.0,0.0
2021-07-20 15:30:00,0.1025,0.0,0.0,0.0
2021-07-20 15:40:00,0.102,0.0,0.0,0.0
2021-07-20 15:50:00,0.1028,0.0,0.0,0.0
2021-07-20 16:00:00,0.1007,0.0,0.0,0.0
2021-07-20 16:10:00,0.0976,0.0,0.0,0.0
2021-07-20 16:20:00,0.0986,0.0,0.0,0.0
2021-07-20 16:30:00,0.0972,0.0,0.0,0.0
2021-07-20 16:40:00,0.0986,0.0,0.0,0.0
2021-07-20 16:50:00,0.1004,0.0,0.0,0.0
2021-07-20 17:00:00,0.0982,0.0,0.0,0.0
2021-07-20 17:10:00,0.0999,0.0,0.0,0.0
2021-07-20 17:20:00,0.1013,0.0,0.0,0.0
2021-07-20 17:30:00,0.0983,0.0,0.0,0.0
2021-07-20 17:40:00,0.0966,0.0,0.0,0.0
2021-07-20 17:50:00,0.0954,0.0,0.0,0.0
2021-07-20 18:00:00,0.0948,0.0,0.0,0.0
2021-07-20 18:10:00,0.095,0.0,0.0,0.0
2021-07-20 18:20:00,0.0938,0.0,0.0,0.0
2021-07-20 18:30:00,0.0936,0.0,0.2,0.0
2021-07-20 18:40:00,0.096,0.0,0.0,0.0
2021-07-20 18:50:00,0.0966,0.0,0.0,0.0
2021-07-20 19:00:00,0.096,0.0,0.0,0.0
2021-07-20 19:10:00,0.0981,0.0,0.0,0.0
2021-07-20 19:20:00,0.097,0.0,0.0,0.0
2021-07-20 19:30:00,0.093,0.0,0.0,0.0
2021-07-20 19:40:00,0.094,0.0,0.0,0.0
2021-07-20 19:50:00,0.0946,0.0,0.2,0.0
2021-07-20 20:00:00,0.0952,0.0,0.0,0.0
2021-07-20 20:10:00,0.093,0.0,0.0,0.0
2021-07-20 20:20:00,0.0923,0.0,0.0,0.0
2021-07-20 20:30:00,0.0917,0.0,0.0,0.0
2021-07-20 20:40:00,0.0944,0.0,0.0,0.0
2021-07-20 20:50:00,0.0907,0.0,0.0,0.0
2021-07-20 21:00:00,0.0903,0.0,0.0,0.0
2021-07-20 21:10:00,0.0923,0.0,0.0,0.0
2021-07-20 21:20:00,0.0923,0.0,0.0,0.0
2021-07-20 21:30:00,0.0928,0.0,0.0,0.0
2021-07-20 21:40:00,0.0915,0.0,0.0,0.0
2021-07-20 21:50:00,0.0915,0.0,0.0,0.0
2021-07-20 22:00:00,0.0932,0.0,0.0,0.0
2021-07-20 22:10:00,0.0936,0.0,0.0,0.0
2021-07-20 22:20:00,0.0942,0.0,0.0,0.0
2021-07-20 22:30:00,0.0979,0.0,0.0,0.0
2021-07-20 22:40:00,0.0973,0.0,0.0,0.0
2021-07-20 22:50:00,0.1009,0.0,0.0,0.0
2021-07-20 23:00:00,0.0973,0.0,0.0,0.0
2021-07-20 23:10:00,0.0969,0.0,0.0,0.0
2021-07-20 23:20:00,0.098,0.0,0.0,0.0
2021-07-21 00:00:00,0.0935,0.0,0.0,0.0
2021-07-21 00:10:00,0.0925,0.0,0.0,0.0
2021-07-21 00:20:00,0.089,0.0,0.0,0.0
2021-07-21 00:30:00,0.0864,0.0,0.0,0.0
2021-07-21 00:40:00,0.0866,0.0,0.0,0.0
2021-07-21 00:50:00,0.0864,0.0,0.0,0.0
2021-07-21 01:00:00,0.0842,0.0,0.0,0.1
2021-07-21 01:10:00,0.0846,0.0,0.0,0.0
2021-07-21 01:20:00,0.0813,0.0,0.0,0.1
2021-07-21 01:30:00,0.0823,0.0,0.0,0.1
2021-07-21 01:40:00,0.0815,0.0,0.0,0.0
2021-07-21 01:50:00,0.0814,0.0,0.0,0.2
2021-07-21 02:00:00,0.0801,0.0,0.0,0.0
2021-07-21 02:10:00,0.0771,0.0,0.0,0.0
2021-07-21 02:20:00,0.0753,0.0,0.0,0.0
2021-07-21 02:30:00,0.0743,0.0,0.0,0.0
2021-07-21 02:40:00,0.0746,0.0,0.0,0.0
2021-07-21 02:50:00,0.0742,0.0,0.0,0.1
2021-07-21 03:00:00,0.0725,0.0,0.0,0.0
2021-07-21 03:10:00,0.074,0.0,0.0,0.0
2021-07-21 03:20:00,0.0734,0.0,0.0,0.0
2021-07-21 03:30:00,0.076,0.0,0.0,0.0
2021-07-21 03:40:00,0.0717,0.0,0.0,0.0
2021-07-21 03:50:00,0.0717,0.0,0.0,0.0
2021-07-21 04:00:00,0.0706,0.0,0.0,0.0
2021-07-21 04:10:00,0.0717,0.0,0.0,0.0
2021-07-21 04:20:00,0.0699,0.0,0.0,0.0
2021-07-21 04:30:00,0.0694,0.0,0.0,0.0
2021-07-21 04:40:00,0.0688,0.0,0.0,0.0
2021-07-21 04:50:00,0.0701,0.0,0.0,0.0
2021-07-21 05:00:00,0.0691,0.0,0.0,0.0
2021-07-21 05:10:00,0.0706,0.0,0.0,0.0
2021-07-21 05:20:00,0.0673,0.0,0.0,0.0
2021-07-21 05:30:00,0.0679,0.0,0.0,0.0
2021-07-21 05:40:00,0.0684,0.0,0.0,0.0
2021-07-21 05:50:00,0.0686,0.0,0.0,0.0
2021-07-21 06:00:00,0.069,0.0,0.0,0.0
2021-07-21 06:10:00,0.07,0.0,0.0,0.0
2021-07-21 06:20:00,0.069,0.0,0.0,0.0
2021-07-21 06:30:00,0.0696,0.0,0.0,0.0
2021-07-21 06:40:00,0.0693,0.0,0.0,0.0
2021-07-21 06:50:00,0.0724,0.0,0.0,0.0
2021-07-21 07:00:00,0.0711,0.0,0.0,0.0
2021-07-21 07:10:00,0.0706,0.0,0.0,0.0
2021-07-21 07:20:00,0.0692,0.0,0.0,0.0
2021-07-21 07:30:00,0.0675,0.0,0.0,0.0
2021-07-21 07:40:00,0.0657,0.0,0.0,0.0
2021-07-21 07:50:00,0.0655,0.0,0.0,0.0
2021-07-21 08:00:00,0.0658,0.0,0.0,0.0
2021-07-21 08:10:00,0.0674,0.0,0.0,0.0
2021-07-21 08:20:00,0.0667,0.0,0.0,0.0
2021-07-21 08:30:00,0.0662,0.0,0.0,0.0
2021-07-21 08:40:00,0.0665,0.0,0.0,0.0
2021-07-21 08:50:00,0.0696,0.0,0.0,0.0
2021-07-21 09:00:00,0.0705,0.0,0.0,0.0
2021-07-21 09:10:00,0.0751,0.0,0.0,0.0
2021-07-21 09:20:00,0.077,0.0,0.0,0.0
2021-07-21 09:30:00,0.0791,0.0,0.0,0.0
2021-07-21 09:40:00,0.0826,0.0,0.0,0.0
2021-07-21 09:50:00,0.0822,0.0,0.0,0.0
2021-07-21 10:00:00,0.0832,0.0,0.0,0.0
2021-07-21 10:10:00,0.0822,0.0,0.0,0.0
2021-07-21 10:20:00,0.0821,0.0,0.0,0.0
2021-07-21 10:30:00,0.083,0.0,0.0,0.0
2021-07-21 10:40:00,0.0861,0.0,0.0,0.0
2021-07-21 10:50:00,0.0867,0.0,0.0,0.0
2021-07-21 11:00:00,0.0871,0.0,0.0,0.0
2021-07-21 11:10:00,0.0894,0.0,0.0,0.0
2021-07-21 11:20:00,0.0911,0.0,0.0,0.0
2021-07-21 11:30:00,0.0912,0.0,0.0,0.0
2021-07-21 11:40:00,0.0939,0.0,0.0,0.0
2021-07-21 11:50:00,0.0938,0.0,0.0,0.0
2021-07-21 12:00:00,0.0962,0.0,0.0,0.0
2021-07-21 12:10:00,0.0976,0.0,0.0,0.0
2021-07-21 12:20:00,0.1,0.0,0.0,0.0
2021-07-21 12:30:00,0.1008,0.0,0.0,0.0
2021-07-21 12:40:00,0.1025,0.0,0.0,0.0
2021-07-21 12:50:00,0.1049,0.0,0.0,0.0
2021-07-21 13:00:00,0.1033,0.0,0.0,0.0
2021-07-21 13:10:00,0.1031,0.0,0.0,0.0
2021-07-21 13:20:00,0.1046,0.0,0.0,0.0
2021-07-21 13:30:00,0.1063,0.0,0.0,0.0
2021-07-21 13:40:00,0.1042,0.0,0.0,0.0
2021-07-21 13:50:00,0.1053,0.0,0.0,0.0
2021-07-21 14:00:00,0.1033,0.0,0.0,0.0
2021-07-21 14:10:00,0.1024,0.0,0.0,0.0
2021-07-21 14:20:00,0.1006,0.0,0.0,0.0
2021-07-21 14:30:00,0.101,0.0,0.0,0.0
2021-07-21 14:40:00,0.0985,0.0,0.0,0.0
2021-07-21 14:50:00,0.0994,0.0,0.0,0.0
2021-07-21 15:00:00,0.0982,0.0,0.0,0.0
2021-07-21 15:10:00,0.0976,0.0,0.0,0.0
2021-07-21 15:20:00,0.0983,0.0,0.0,0.0
2021-07-21 15:30:00,0.0961,0.0,0.0,0.0
2021-07-21 15:40:00,0.0974,0.0,0.0,0.0
2021-07-21 15:50:00,0.1004,0.0,0.0,0.0
2021-07-21 16:00:00,0.0997,0.0,0.0,0.0
2021-07-21 16:10:00,0.1007,0.0,0.0,0.0
2021-07-21 16:20:00,0.1014,0.0,0.0,0.0
2021-07-21 16:30:00,0.0994,0.0,0.0,0.0
2021-07-21 16:40:00,0.0992,0.0,0.0,0.0
2021-07-21 16:50:00,0.1011,0.0,0.0,0.0
2021-07-21 17:00:00,0.0996,0.0,0.0,0.0
2021-07-21 17:10:00,0.1012,0.0,0.0,0.0
2021-07-21 17:20:00,0.099,0.0,0.0,0.0
2021-07-21 17:30:00,0.0995,0.0,0.0,0.0
2021-07-21 17:40:00,0.0988,0.0,0.0,0.0
2021-07-21 17:50:00,0.099,0.0,0.0,0.0
2021-07-21 18:00:00,0.1004,0.0,0.0,0.0
2021-07-21 18:10:00,0.0987,0.0,0.0,0.0
2021-07-21 18:20:00,0.0988,0.0,0.0,0.0
2021-07-21 18:30:00,0.0993,0.0,0.0,0.0
2021-07-21 18:40:00,0.1,0.0,0.0,0.0
2021-07-21 18:50:00,0.1004,0.0,0.0,0.0
2021-07-21 19:00:00,0.1003,0.0,0.0,0.0
2021-07-21 19:10:00,0.0983,0.0,0.0,0.0
2021-07-21 19:20:00,0.0984,0.0,0.0,0.0
2021-07-21 19:30:00,0.0996,0.0,0.0,0.0
2021-07-21 19:40:00,0.0965,0.0,0.0,0.0
2021-07-21 19:50:00,0.0963,0.0,0.0,0.0
2021-07-21 20:00:00,0.0953,0.0,0.0,0.0
2021-07-21 20:10:00,0.0948,0.0,0.0,0.0
2021-07-21 20:20:00,0.0936,0.0,0.0,0.0
2021-07-21 20:30:00,0.0972,0.0,0.0,0.0
2021-07-21 20:40:00,0.0945,0.0,0.0,0.0
2021-07-21 20:50:00,0.0956,0.0,0.0,0.0
2021-07-21 21:00:00,0.0949,0.0,0.0,0.0
2021-07-21 21:10:00,0.0909,0.0,0.0,0.0
2021-07-21 21:20:00,0.09,0.0,0.0,0.0
2021-07-21 21:30:00,0.091,0.0,0.0,0.0
2021-07-21 21:40:00,0.0888,0.0,0.0,0.0
2021-07-21 21:50:00,0.0868,0.0,0.0,0.0
2021-07-21 22:00:00,0.0866,0.0,0.0,0.0
2021-07-21 22:10:00,0.0911,0.0,0.0,0.0
2021-07-21 22:20:00,0.0907,0.0,0.0,0.0
2021-07-21 22:30:00,0.0896,0.0,0.0,0.0
2021-07-21 22:50:00,0.0917,0.0,0.0,0.0
2021-07-21 23:00:00,0.0887,0.0,0.0,0.0
2021-07-21 23:10:00,0.0879,0.0,0.0,0.0
2021-07-21 23:20:00,0.0869,0.0,0.0,0.0
2021-07-22 00:00:00,0.088,0.0,0.0,0.0
2021-07-22 00:10:00,0.0853,0.0,0.0,0.0
2021-07-22 00:20:00,0.0868,0.0,0.0,0.0
2021-07-22 00:30:00,0.0862,0.0,0.0,0.0
2021-07-22 00:40:00,0.0841,0.0,0.0,0.0
2021-07-22 00:50:00,0.0808,0.0,0.0,0.0
2021-07-22 01:00:00,0.0829,0.0,0.0,0.0
2021-07-22 01:10:00,0.0791,0.0,0.0,0.0
2021-07-22 01:20:00,0.0804,0.0,0.0,0.0
2021-07-22 01:30:00,0.0808,0.0,0.0,0.0
2021-07-22 01:40:00,0.0782,0.0,0.0,0.0
2021-07-22 02:00:00,0.0757,0.0,0.0,0.0
2021-07-22 02:10:00,0.076,0.0,0.0,0.0
2021-07-22 02:20:00,0.0775,0.0,0.0,0.0
2021-07-22 02:30:00,0.0742,0.0,0.0,0.0
2021-07-22 02:40:00,0.0758,0.0,0.0,0.0
2021-07-22 02:50:00,0.0762,0.0,0.0,0.0
2021-07-22 03:00:00,0.073,0.0,0.0,0.0
2021-07-22 03:10:00,0.0756,0.0,0.0,0.0
2021-07-22 03:20:00,0.073,0.0,0.0,0.0
2021-07-22 03:30:00,0.0728,0.0,0.0,0.0
2021-07-22 03:40:00,0.0725,0.0,0.0,0.0
2021-07-22 03:50:00,0.0701,0.0,0.0,0.0
2021-07-22 04:00:00,0.0728,0.0,0.0,0.0
2021-07-22 04:10:00,0.0705,0.0,0.0,0.0
2021-07-22 04:20:00,0.0679,0.0,0.0,0.0
2021-07-22 04:30:00,0.0658,0.0,0.0,0.0
2021-07-22 04:40:00,0.0679,0.0,0.0,0.0
2021-07-22 04:50:00,0.0668,0.0,0.0,0.0
2021-07-22 05:00:00,0.0662,0.0,0.0,0.0
2021-07-22 05:10:00,0.0675,0.0,0.0,0.0
2021-07-22 05:20:00,0.0677,0.0,0.0,0.0
2021-07-22 05:30:00,0.0646,0.0,0.0,0.0
2021-07-22 05:40:00,0.0679,0.0,0.0,0.0
2021-07-22 05:50:00,0.0652,0.0,0.0,0.0
2021-07-22 06:00:00,0.0679,0.0,0.0,0.0
2021-07-22 06:10:00,0.066,0.0,0.0,0.0
2021-07-22 06:20:00,0.0666,0.0,0.0,0.0
2021-07-22 06:30:00,0.067,0.0,0.0,0.0
2021-07-22 06:40:00,0.0691,0.0,0.0,0.0
2021-07-22 06:50:00,0.0677,0.0,0.0,0.0
2021-07-22 07:00:00,0.0679,0.0,0.0,0.0
2021-07-22 07:10:00,0.0659,0.0,0.0,0.0
2021-07-22 07:20:00,0.0661,0.0,0.0,0.0
2021-07-22 07:30:00,0.0678,0.0,0.0,0.0
2021-07-22 07:40:00,0.0657,0.0,0.0,0.0
2021-07-22 07:50:00,0.0654,0.0,0.0,0.0
2021-07-22 08:00:00,0.0641,0.0,0.0,0.0
2021-07-22 08:10:00,0.0645,0.0,0.0,0.0
2021-07-22 08:20:00,0.065,0.0,0.0,0.0
2021-07-22 08:30:00,0.0648,0.0,0.0,0.0
2021-07-22 08:40:00,0.0647,0.0,0.0,0.0
2021-07-22 08:50:00,0.0635,0.0,0.0,0.0
2021-07-22 09:00:00,0.0663,0.0,0.0,0.0
2021-07-22 09:10:00,0.0629,0.0,0.0,0.0
2021-07-22 09:20:00,0.0667,0.0,0.0,0.0
2021-07-22 09:30:00,0.0675,0.0,0.0,0.0
2021-07-22 09:40:00,0.0673,0.0,0.0,0.0
2021-07-22 09:50:00,0.0691,0.0,0.0,0.0
2021-07-22 10:00:00,0.0705,0.0,0.0,0.0
2021-07-22 10:10:00,0.0722,0.0,0.0,0.0
2021-07-22 10:20:00,0.0751,0.0,0.0,0.0
2021-07-22 10:30:00,0.0798,0.0,0.0,0.0
2021-07-22 10:40:00,0.0815,0.0,0.0,0.0
2021-07-22 10:50:00,0.0858,0.0,0.0,0.0
2021-07-22 11:00:00,0.0888,0.0,0.0,0.0
2021-07-22 11:10:00,0.0905,0.0,0.0,0.0
2021-07-22 11:20:00,0.0949,0.0,0.0,0.0
2021-07-22 11:30:00,0.0979,0.0,0.0,0.0
2021-07-22 11:40:00,0.1025,0.0,0.0,0.0
2021-07-22 11:50:00,0.107,0.0,0.0,0.0
2021-07-22 12:00:00,0.1058,0.0,0.0,0.0
2021-07-22 12:10:00,0.1079,0.0,0.0,0.0
2021-07-22 12:20:00,0.109,0.0,0.0,0.0
2021-07-22 12:30:00,0.1092,0.0,0.0,0.0
2021-07-22 12:40:00,0.1122,0.0,0.0,0.0
2021-07-22 12:50:00,0.1117,0.0,0.0,0.0
2021-07-22 13:00:00,0.1094,0.0,0.0,0.0
2021-07-22 13:10:00,0.1076,0.0,0.0,0.0
2021-07-22 13:20:00,0.1085,0.0,0.0,0.0
2021-07-22 13:30:00,0.1084,0.0,0.0,0.0
2021-07-22 13:40:00,0.1071,0.0,0.0,0.0
2021-07-22 13:50:00,0.1069,0.0,0.0,0.0
2021-07-22 14:00:00,0.1089,0.0,0.0,0.0
2021-07-22 14:10:00,0.1099,0.0,0.0,0.0
2021-07-22 14:20:00,0.1104,0.0,0.0,0.0
2021-07-22 14:30:00,0.1101,0.0,0.0,0.0
2021-07-22 14:40:00,0.1082,0.0,0.0,0.0
2021-07-22 14:50:00,0.1073,0.0,0.0,0.0
2021-07-22 15:00:00,0.1059,0.0,0.0,0.0
2021-07-22 15:10:00,0.1057,0.0,0.0,0.0
2021-07-22 15:20:00,0.1058,0.0,0.0,0.0
2021-07-22 15:30:00,0.1032,0.0,0.0,0.0
2021-07-22 15:40:00,0.1055,0.0,0.0,0.0
2021-07-22 15:50:00,0.1039,0.0,0.0,0.0
2021-07-22 16:00:00,0.1037,0.0,0.0,0.0
2021-07-22 16:10:00,0.1024,0.0,0.0,0.0
2021-07-22 16:20:00,0.1038,0.0,0.0,0.0
2021-07-22 16:30:00,0.1011,0.0,0.0,0.0
2021-07-22 16:40:00,0.1025,0.0,0.0,0.0
2021-07-22 16:50:00,0.1019,0.0,0.0,0.0
2021-07-22 17:00:00,0.1012,0.0,0.0,0.0
2021-07-22 17:10:00,0.0997,0.0,0.0,0.0
2021-07-22 17:20:00,0.0997,0.0,0.0,0.0
2021-07-22 17:30:00,0.1011,0.0,0.0,0.0
2021-07-22 17:40:00,0.0991,0.0,0.0,0.0
2021-07-22 17:50:00,0.0985,0.0,0.0,0.0
2021-07-22 18:00:00,0.0982,0.0,0.0,0.0
2021-07-22 18:10:00,0.1006,0.0,0.0,0.0
2021-07-22 18:20:00,0.0996,0.0,0.0,0.0
2021-07-22 18:30:00,0.0996,0.0,0.0,0.0
2021-07-22 18:40:00,0.0983,0.0,0.0,0.0
2021-07-22 18:50:00,0.0976,0.0,0.0,0.0
2021-07-22 19:00:00,0.0977,0.0,0.0,0.0
2021-07-22 19:10:00,0.098,0.0,0.0,0.0
2021-07-22 19:20:00,0.0968,0.0,0.0,0.0
2021-07-22 19:30:00,0.1009,0.0,0.0,0.0
2021-07-22 19:40:00,0.0999,0.0,0.0,0.0
2021-07-22 19:50:00,0.0983,0.0,0.0,0.0
2021-07-22 20:00:00,0.0986,0.0,0.0,0.0
2021-07-22 20:10:00,0.0989,0.0,0.0,0.0
2021-07-22 20:20:00,0.0989,0.0,0.0,0.0
2021-07-22 20:30:00,0.0972,0.0,0.0,0.0
2021-07-22 20:40:00,0.1005,0.0,0.0,0.0
2021-07-22 20:50:00,0.0999,0.0,0.0,0.0
2021-07-22 21:00:00,0.0975,0.0,0.0,0.0
2021-07-22 21:10:00,0.0989,0.0,0.0,0.0
2021-07-22 21:20:00,0.0969,0.0,0.0,0.0
2021-07-22 21:30:00,0.0959,0.0,0.0,0.0
2021-07-22 21:40:00,0.093,0.0,0.0,0.0
2021-07-22 21:50:00,0.0935,0.0,0.0,0.0
2021-07-22 22:00:00,0.0929,0.0,0.0,0.0
2021-07-22 22:10:00,0.0943,0.0,0.0,0.0
2021-07-22 22:20:00,0.093,0.0,0.0,0.0
2021-07-22 22:30:00,0.0917,0.0,0.0,0.0
2021-07-22 22:40:00,0.0941,0.0,0.0,0.0
2021-07-22 22:50:00,0.0898,0.0,0.0,0.0
2021-07-22 23:00:00,0.0892,0.0,0.0,0.0
2021-07-22 23:10:00,0.0902,0.0,0.0,0.0
2021-07-22 23:20:00,0.0892,0.0,0.0,0.0
2021-07-23 00:00:00,0.0847,0.0,0.0,0.0
2021-07-23 00:10:00,0.0826,0.0,0.0,0.0
2021-07-23 00:20:00,0.0839,0.0,0.0,0.0
2021-07-23 00:30:00,0.087,0.0,0.0,0.0
2021-07-23 00:40:00,0.0857,0.0,0.0,0.0
2021-07-23 00:50:00,0.0861,0.0,0.0,0.0
2021-07-23 01:00:00,0.0828,0.0,0.0,0.0
2021-07-23 01:10:00,0.0826,0.0,0.0,0.0
2021-07-23 01:20:00,0.0843,0.0,0.0,0.0
2021-07-23 01:30:00,0.0808,0.0,0.0,0.0
2021-07-23 01:40:00,0.0821,0.0,0.0,0.0
2021-07-23 01:50:00,0.0803,0.0,0.0,0.0
2021-07-23 02:00:00,0.0797,0.0,0.0,0.0
2021-07-23 02:10:00,0.0815,0.0,0.0,0.0
2021-07-23 02:20:00,0.0779,0.0,0.0,0.0
2021-07-23 02:30:00,0.0803,0.0,0.0,0.0
2021-07-23 02:40:00,0.0786,0.0,0.0,0.0
2021-07-23 02:50:00,0.0757,0.0,0.0,0.0
2021-07-23 03:00:00,0.0757,0.0,0.0,0.0
2021-07-23 03:10:00,0.0783,0.0,0.0,0.0
2021-07-23 03:20:00,0.0767,0.0,0.0,0.0
2021-07-23 03:30:00,0.0741,0.0,0.0,0.0
2021-07-23 03:40:00,0.0765,0.0,0.0,0.0
2021-07-23 03:50:00,0.0759,0.0,0.0,0.0
2021-07-23 04:00:00,0.0752,0.0,0.0,0.0
2021-07-23 04:20:00,0.0705,0.0,0.0,0.0
2021-07-23 04:30:00,0.0736,0.0,0.0,0.0
2021-07-23 04:40:00,0.0712,0.0,0.0,0.0
2021-07-23 04:50:00,0.0719,0.0,0.0,0.0
2021-07-23 05:00:00,0.0698,0.0,0.0,0.0
2021-07-23 05:10:00,0.0696,0.0,0.0,0.0
2021-07-23 05:20:00,0.0705,0.0,0.0,0.0
2021-07-23 05:30:00,0.0689,0.0,0.0,0.0
2021-07-23 05:40:00,0.0709,0.0,0.0,0.0
2021-07-23 05:50:00,0.0683,0.0,0.0,0.0
2021-07-23 06:00:00,0.0699,0.0,0.0,0.0
2021-07-23 06:10:00,0.0682,0.0,0.0,0.0
2021-07-23 06:20:00,0.0688,0.0,0.0,0.0
2021-07-23 06:30:00,0.0682,0.0,0.0,0.0
2021-07-23 06:40:00,0.0698,0.0,0.0,0.0
2021-07-23 06:50:00,0.0678,0.0,0.0,0.0
2021-07-23 07:00:00,0.067,0.0,0.0,0.0
2021-07-23 07:10:00,0.0652,0.0,0.0,0.0
2021-07-23 07:20:00,0.0645,0.0,0.0,0.0
2021-07-23 07:30:00,0.0643,0.0,0.0,0.0
2021-07-23 07:40:00,0.0622,0.0,0.0,0.0
2021-07-23 07:50:00,0.0615,0.0,0.0,0.0
2021-07-23 08:00:00,0.0618,0.0,0.0,0.0
2021-07-23 08:10:00,0.06,0.0,0.0,0.0
2021-07-23 08:20:00,0.0629,0.0,0.0,0.0
2021-07-23 08:30:00,0.0625,0.0,0.0,0.0
2021-07-23 08:40:00,0.0628,0.0,0.0,0.0
